Job ID,Cluster,User/Group,State,Nodes,Cores per node,CPU Utilized,CPU Efficiency,Job Wall-clock time,Memory Utilized,Memory Efficiency,Cores,Array Job ID,WARNING
70202,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:06,7.50,00:00:04,1.01 MB,0.00,,,
70203,ihealth-cluster,cgvallea/cgvallea,OUT_OF_MEMORY (exit code 0),1,20,00:02:14,13.67,00:00:49,30.41,95.03,,,
70204,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:06,7.50,00:00:04,5.89 MB,0.02,,,
70205,ihealth-cluster,cgvallea/cgvallea,OUT_OF_MEMORY (exit code 0),1,20,00:02:16,17.44,00:00:39,29.93,93.55,,,
70206,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:06,7.50,00:00:04,912.00 KB,0.00,,,
70207,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,20,00:02:03,15.38,00:00:40,15.71,49.09,,,
70208,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:07,5.83,00:00:06,1008.00 KB,0.00,,,
70209,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:06,7.50,00:00:04,836.00 KB,0.00,,,
70210,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,20,00:57:34,29.98,00:09:36,54.42,54.42,,,
70211,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,08:15:39,56.38,07:19:35,10.19,50.96,,,
70212,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,20,00:24:04,26.16,00:04:36,54.10,54.10,,,
70213,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,20,00:00:01,2.50,00:00:02,24.32 MB,0.02,,,
70214,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,20,00:00:07,7.00,00:00:05,1.17 MB,0.00,,,
70215,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,20,01:26:46,31.90,00:13:36,23.55,23.55,,,
70216,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,07:57:19,56.62,07:01:31,10.19,50.97,,,
70217,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:02:26,87.95,00:01:23,3.17,7.92,,,
70218,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,07:32:21,99.48,03:47:21,8.28,13.81,,,
70219,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,00:00:11,3.44,00:00:16,423.39 MB,2.07,,,
70220,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,00:00:11,5.50,00:00:10,1.76 MB,0.01,,,
70221,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,00:00:10,5.56,00:00:09,1.75 MB,0.01,,,
70222,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,01:17:07,14.22,00:27:07,1.49,7.43,,,
70223,ihealth-cluster,depedraza/depedraza,CANCELLED (exit code 0),1,20,00:00:35,6.73,00:00:26,648.92 MB,3.17,,,
70224,ihealth-cluster,depedraza/depedraza,COMPLETED (exit code 0),1,20,01:16:09,14.31,00:26:36,1.30,6.52,,,
70225,ihealth-cluster,jaerrandonea/jaerrandonea,COMPLETED (exit code 0),1,20,10:51:48,16.65,03:15:46,9.34,9.34,,,
70226,ihealth-cluster,maparegal/maparegal,FAILED (exit code 1),1,2,00:00:10,38.46,00:00:13,116.00 KB,0.00,,,
70227,ihealth-cluster,maparegal/maparegal,FAILED (exit code 1),1,2,00:00:09,40.91,00:00:11,132.00 KB,0.00,,,
70228,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,07:40:41,56.45,06:48:01,10.23,51.16,,,
70229,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,00:00:03,1.88,00:00:08,272.35 MB,1.33,,,
70230,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,00:01:17,10.35,00:01:02,9.32,10.35,,,
70231,ihealth-cluster,vruizval/vruizval,FAILED (exit code 120),1,12,00:06:08,10.02,00:05:06,33.39,37.09,,,
70232,ihealth-cluster,vruizval/vruizval,FAILED (exit code 120),1,12,00:05:57,10.26,00:04:50,33.58,37.31,,,
70233,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,00:06:09,10.18,00:05:02,16.09,17.88,,,
70234,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,00:06:08,10.12,00:05:03,33.44,37.16,,,
70235,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-07:35:00,86.98,03:01:33,7.96,8.85,,,
70236,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-09:10:47,85.34,03:14:24,8.11,9.01,,,
70237,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,08:55:22,55.84,07:59:23,10.20,50.99,,,
70238,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,08:28:27,56.18,07:32:31,10.16,50.80,,,
70239,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,08:25:59,56.29,07:29:26,10.24,51.18,,,
70240,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-07:42:27,87.79,03:00:35,7.89,8.77,,,
70241,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-07:05:25,87.61,02:57:26,7.88,8.76,,,
70242,ihealth-cluster,jebisbal/jebisbal,CANCELLED (exit code 0),1,8,15-03:59:18,99.30,1-21:49:07,27.25,68.13,,,
70243,ihealth-cluster,jebisbal/jebisbal,CANCELLED (exit code 0),1,8,14-23:25:45,98.06,1-21:48:57,26.26,65.66,,,
70244,ihealth-cluster,jebisbal/jebisbal,COMPLETED (exit code 0),1,8,04:57:22,99.52,00:37:21,3.00,7.51,,,
70245,ihealth-cluster,jebisbal/jebisbal,COMPLETED (exit code 0),1,8,05:54:09,99.48,00:44:30,3.14,7.84,,,
70246,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,12:38:48,97.57,00:38:53,99.95,99.95,,,
70247,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,19:05:23,95.00,01:00:17,99.95,99.95,,,
70248,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,04:44:39,95.41,00:14:55,99.95,99.95,,,
70249,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,03:43:12,87.42,00:12:46,99.95,99.95,,,
70250,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,00:05:46,36.04,00:00:48,4.69,4.69,,,
70251,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,1-11:17:42,75.34,03:54:14,8.37,9.30,,,
70252,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,1-10:41:57,74.70,03:52:16,8.20,9.11,,,
70253,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:03:51,84.31,00:02:17,3.89,19.47,,,
70254,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:05:29,37.39,00:00:44,4.21,4.21,,,
70255,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,12:52:29,97.91,00:39:27,99.95,99.95,,,
70256,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,12:23:51,97.96,00:37:58,99.95,99.95,,,
70257,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,17:33:23,96.91,00:54:21,99.95,99.95,,,
70258,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70259,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70260,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70261,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70262,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70263,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:06,25.00,00:00:06,244.00 KB,0.00,,,
70264,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:08,25.00,00:00:08,212.00 KB,0.00,,,
70265,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:01:23,21.84,00:00:19,2.74,2.74,,,
70266,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,05:53:58,75.37,00:23:29,58.20,58.20,,,
70267,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,02:31:42,84.59,00:08:58,52.18,52.18,,,
70268,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:02,16.67,00:00:03,15.38 MB,0.02,,,
70269,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:53,8.28,00:00:32,4.58 MB,0.00,,,
70270,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:51,8.50,00:00:30,4.58 MB,0.00,,,
70271,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:02,16.67,00:00:03,132.00 KB,0.00,,,
70272,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:55,8.87,00:00:31,4.57 MB,0.00,,,
70273,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:04,20.00,00:00:05,29.95 MB,0.04,,,
70274,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:50,8.33,00:00:30,732.00 KB,0.00,,,
70275,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,16:21:39,81.37,01:00:19,58.98,58.98,,,
70276,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-11:11:37,70.06,04:11:11,8.18,9.08,,,
70277,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:02,16.67,00:00:03,124.00 KB,0.00,,,
70278,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:05,20.83,00:00:06,800.00 KB,0.00,,,
70279,ihealth-cluster,rmarcar/rmarcar,COMPLETED (exit code 0),1,4,00:00:06,10.00,00:00:15,284.00 KB,0.00,,,
70280,ihealth-cluster,rmarcar/rmarcar,COMPLETED (exit code 0),1,4,00:00:06,12.50,00:00:12,588.00 KB,0.00,,,
70281,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.54,00:00:13,1.62 MB,0.00,,,
70282,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,5.67,00:00:15,564.00 KB,0.00,,,
70283,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,25.00,00:00:01,144.00 KB,0.00,,,
70284,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,4.17,00:00:06,36.00 KB,0.00,,,
70285,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,6.25,00:00:04,60.00 KB,0.00,,,
70286,ihealth-cluster,rmarcar/rmarcar,COMPLETED (exit code 0),1,4,00:00:08,15.38,00:00:13,396.00 KB,0.00,,,
70287,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 2),1,4,02:27:04,6.10,10:02:54,16.91,21.14,,,
70288,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,07:55:54,56.09,07:04:12,11.52,57.60,,,
70289,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:02:11,88.51,00:01:14,2.35,5.87,,,
70290,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:10,45.45,00:00:11,246.67 MB,0.40,,,
70291,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:10,45.45,00:00:11,223.34 MB,0.36,,,
70292,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,07:03:17,99.61,03:32:28,8.11,13.51,,,
70293,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-09:00:01,70.08,03:55:26,8.17,13.61,,,
70294,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-07:15:11,70.02,03:43:11,8.39,13.99,,,
70295,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-06:40:13,69.03,03:42:09,8.08,13.47,,,
70296,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 2),1,4,00:00:03,25.00,00:00:03,152.00 KB,0.00,,,
70297,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,25.00,00:00:01,224.00 KB,0.00,,,
70298,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,25.00,00:00:01,116.00 KB,0.00,,,
70299,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:01,25.00,00:00:01,108.00 KB,0.00,,,
70300,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:05,35.71,00:00:07,116.00 KB,0.00,,,
70301,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:05,35.71,00:00:07,120.00 KB,0.00,,,
70302,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,08:46:18,74.09,00:35:31,58.01,58.01,,,
70303,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:07,43.75,00:00:08,128.00 KB,0.00,,,
70304,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:04:33,90.40,00:02:31,4.09,20.43,,,
70305,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.07,00:00:14,624.00 KB,0.00,,,
70306,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,00:00:05,8.33,00:00:05,396.00 KB,0.00,,,
70307,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-14:17:54,65.56,04:52:04,8.08,13.46,,,
70308,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.07,00:00:14,748.00 KB,0.00,,,
70309,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.07,00:00:14,684.00 KB,0.00,,,
70310,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.54,00:00:13,832.00 KB,0.00,,,
70311,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-05:09:02,72.69,03:20:30,13.15,21.91,,,
70312,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,00:00:10,9.26,00:00:09,1.93,3.21,,,
70313,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,00:00:14,8.97,00:00:13,2.04,3.40,,,
70314,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,1-05:54:16,68.78,03:37:24,7.86,13.10,,,
70315,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,01:54:39,93.72,00:06:07,73.06,73.06,,,
70316,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70317,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70318,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70319,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,07:46:49,98.07,00:23:48,99.76,99.76,,,
70320,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,01:27:04,88.84,00:04:54,99.94,99.94,,,
70321,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,01:27:28,89.25,00:04:54,99.94,99.94,,,
70322,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,01:08:38,87.62,00:03:55,86.18,86.18,,,
70323,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70324,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70325,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70326,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70327,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70328,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70329,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70330,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70331,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),,,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,1,,
70332,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,03:46:14,84.31,00:13:25,53.70,53.70,,,
70333,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:05,8.33,00:00:03,77.07 MB,0.08,,,
70334,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,16:25:21,81.64,01:00:21,58.17,58.17,,,
70335,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,16:02:01,79.95,01:00:10,57.72,57.72,,,
70336,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:16,6.67,00:00:12,695.59 MB,0.68,,,
70337,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:19:37,72.65,00:01:21,28.27,28.27,,,
70338,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:13:21,63.57,00:01:03,20.00,20.00,,,
70339,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:00:49,70.00,00:00:35,2.28,11.40,,,
70340,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:42,8.75,00:00:24,2.42,2.42,,,
70341,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:16:10,68.31,00:01:11,23.49,23.49,,,
70342,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:13:48,59.14,00:01:10,19.01,19.01,,,
70343,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,01:49:42,61.98,00:08:51,52.19,52.19,,,
70344,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,03:58:52,79.36,00:15:03,57.22,57.22,,,
70345,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:07,7.00,00:00:05,225.38 MB,0.22,,,
70346,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:04,33.33,00:00:06,176.00 KB,0.00,,,
70347,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:11,7.86,00:00:07,507.06 MB,0.50,,,
70348,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,01:28:35,62.97,00:07:02,52.85,52.85,,,
70349,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,1-01:49:27,74.94,01:43:23,56.81,56.81,,,
70350,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,08:27:15,61.29,00:41:23,58.36,58.36,,,
70351,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.54,00:00:13,652.00 KB,0.00,,,
70352,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.07,00:00:14,692.00 KB,0.00,,,
70353,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.07,00:00:14,728.00 KB,0.00,,,
70354,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,5.00,00:00:17,744.00 KB,0.00,,,
70355,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,7.08,00:00:12,736.00 KB,0.00,,,
70356,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:44:34,65.86,00:03:23,49.69,49.69,,,
70357,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:09,7.50,00:00:06,287.80 MB,0.28,,,
70358,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:54:02,58.31,00:04:38,51.99,51.99,,,
70359,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:17,6.54,00:00:13,692.00 KB,0.00,,,
70360,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:33:21,63.32,00:02:38,28.23,28.23,,,
70361,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:16,6.15,00:00:13,692.00 KB,0.00,,,
70362,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:08,8.00,00:00:05,216.60 MB,0.21,,,
70363,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,03:11:34,19.67,00:48:41,57.01,57.01,,,
70364,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,19:12:35,64.60,02:28:41,8.54,14.23,,,
70365,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,17:01:43,66.45,02:08:08,8.63,14.38,,,
70366,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:31,10.33,00:00:15,760.00 KB,0.00,,,
70367,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,07:10:53,82.33,00:26:10,99.95,99.95,,,
70368,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,09:44:43,48.46,01:00:20,58.25,58.25,,,
70369,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,06:44:31,79.47,00:25:27,99.95,99.95,,,
70370,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,03:39:37,73.37,00:14:58,99.95,99.95,,,
70371,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,07:23:05,36.67,01:00:25,58.17,58.17,,,
70372,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:52,3.47,00:01:15,415.87 MB,0.41,,,
70373,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:01:19,2.74,00:02:24,598.20 MB,0.58,,,
70374,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,1-00:16:25,25.32,04:47:36,63.55,63.55,,,
70375,ihealth-cluster,depedraza/depedraza,FAILED (exit code 1),1,20,00:00:11,5.00,00:00:11,464.29 MB,2.27,,,
70376,ihealth-cluster,depedraza/depedraza,COMPLETED (exit code 0),1,20,00:56:23,14.41,00:19:34,1.08,5.42,,,
70377,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,07:48:03,33.74,01:09:22,58.66,58.66,,,
70378,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,02:54:02,96.19,01:30:28,7.16,17.90,,,
70379,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,06:34:50,72.64,04:31:46,8.93,17.87,,,
70380,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:36,9.47,00:00:19,1.72,1.72,,,
70381,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:22:30,70.31,00:01:36,10.64,10.64,,,
70382,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:54:59,23.01,00:11:57,71.59,71.59,,,
70383,ihealth-cluster,mgonzalez/mgonzalez,COMPLETED (exit code 0),1,2,00:00:02,33.33,00:00:03,221.40 MB,21.62,,,
70384,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:10:01,50.08,00:01:00,6.31,6.31,,,
70385,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:10:20,50.82,00:01:01,5.91,5.91,,,
70386,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:10:21,50.90,00:01:01,5.94,5.94,,,
70387,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:10:15,48.81,00:01:03,5.16,5.16,,,
70388,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,01:16:35,20.01,00:19:08,74.07,74.07,,,
70389,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,15:41:30,70.22,01:51:44,10.16,16.93,,,
70390,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,17:20:43,69.10,02:05:31,10.72,17.87,,,
70391,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,16:38:03,72.79,01:54:16,7.11,11.85,,,
70392,ihealth-cluster,depedraza/depedraza,COMPLETED (exit code 0),1,20,10:23:58,14.92,03:29:07,1.63,8.14,,,
70393,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:25,6.94,00:00:18,1.72,1.72,,,
70394,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,02:37:46,37.89,00:20:49,55.13,55.13,,,
70395,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:23:33,61.97,00:01:54,27.97,27.97,,,
70396,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:23:11,63.23,00:01:50,28.73,28.73,,,
70397,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:23:35,63.17,00:01:52,28.15,28.15,,,
70398,ihealth-cluster,mgonzalez/mgonzalez,FAILED (exit code 1),1,2,00:00:00,0.00,00:00:01,908.00 KB,0.00,,,
70399,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:22:44,61.44,00:01:51,27.73,27.73,,,
70400,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,19:47:30,29.44,03:21:40,57.71,57.71,,,
70401,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:16,5.33,00:00:15,9.23 MB,0.01,,,
70402,ihealth-cluster,jaerrandonea/jaerrandonea,FAILED (exit code 1),1,20,00:00:09,3.75,00:00:12,381.43 MB,0.37,,,
70403,ihealth-cluster,jaerrandonea/jaerrandonea,FAILED (exit code 1),1,20,00:00:07,5.00,00:00:07,1.61 MB,0.00,,,
70404,ihealth-cluster,jaerrandonea/jaerrandonea,COMPLETED (exit code 0),1,20,00:00:17,5.00,00:00:17,296.90 MB,0.29,,,
70405,ihealth-cluster,maparegal/maparegal,FAILED (exit code 1),1,2,00:00:02,50.00,00:00:02,6.77 MB,0.01,,,
